,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,138.12592206988896,22.17950932816848,0.5173153062907979,0.07561751711086412,initial state
1,295.92991343037016,109.13764974191054,1.0301361976151402,0.2024745396642373,F
2,106.07522245379612,20.86504648985965,0.5016061368432424,0.07784619725294795,F
3,101.55516939022448,12.626426467932106,0.4935164500048105,0.07973606491761417,F
4,182.08105933411036,28.67397337638522,6.266785666978404,0.1313415786664998,F
5,115.29628439063846,15.019195826369014,2.4427027514026207,0.09290824485699797,F
6,311.6301306616273,152.8643661941942,11.385141523119081,0.36619820024115823,F
7,326.40489974852534,130.86189857631325,10.60949223165525,0.37128059107709205,F
8,280.4564762320183,41.564676301391046,11.494317102464954,0.34185086936585074,F
9,466.4926738263375,363.3820855685599,14.70215081853393,0.515841820591671,F
10,454.9858510938527,352.159574823645,14.391808333678199,0.5145283097460821,DI
11,449.19387948368706,353.94006477133644,14.426418056793757,0.5453959278609412,DI
12,435.3163661809841,353.2412977705235,14.467571368415749,0.5790003800037123,DI
13,417.9067635470794,350.15389102369454,14.362044517087035,0.6456988167377575,DI
14,414.3239306415581,363.9625721933726,14.286353323777313,0.6689679843112801,DI
15,404.4249291655436,363.1260597424557,14.129380992567134,0.8013853376641468,DI
