,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,251.98014048243067,36.06261845931158,0.8909670156948308,0.15232914203380463,initial state
1,206.64437477847852,118.50208962897568,2.273677246505174,0.214394974888269,F
2,364.4345746317871,121.99151636735905,11.028544635060893,0.4154390611336949,F
3,454.7975410790167,435.6403076903348,12.821246735388648,0.4196748889771433,F
4,474.0206506960475,456.94601711744554,13.408697936871572,0.5167895042211482,DI
5,495.8885600061088,193.08936658006814,14.61865919306677,0.6287447375360649,DI
6,370.920559817307,209.83005900433227,12.750737574834066,0.3486484722261124,DD
7,488.5572960770905,190.61438114675866,14.006039871883585,0.6266390625693383,DI
8,371.1200029144381,210.23839357695806,12.754374905742301,0.3480735459575492,DD
9,488.7401332408096,190.5669974371449,14.109522012017841,0.6253634268413376,DI
10,375.0037094840768,143.14990897844382,13.000148113286887,0.4098729634407126,DD
11,486.77370955289217,189.9447055376413,14.09968349635533,0.6231770865004731,DI
12,368.7720246196595,208.21105049805055,12.748132926454984,0.36935671297894906,DD
13,484.5116974260578,188.9204254877086,14.08349518510329,0.6268630577487992,DI
14,367.6286725462324,207.4380638640605,12.73425350459934,0.3686490623734612,DD
15,486.4654444645561,189.7481789711719,13.35381658339522,0.6217611072604379,DI
16,369.1323503710457,208.10730151225698,12.896808711907957,0.3697561635729204,DD
17,484.3525049304278,188.9996843925701,14.099097518416668,0.6264401664401703,DI
18,368.4733393703252,207.5330482293225,12.73494645567856,0.36914174259281085,DD
19,485.8204493018552,189.45736483544806,13.351693921473805,0.6206299171894968,DI
20,370.3962009672062,244.12150814043798,12.764447174376995,0.3477274543370152,DD
21,486.73013011949695,189.86979966626905,13.359667157545442,0.621353764750344,DI
22,367.85474034019165,207.21754893003208,12.735418761490179,0.3689277561182904,DD
