0.574866,-0.0422773,0.200889,-0.998892,0.0389017,-0.0107419,-0.024117,
0.574867,-0.0422118,0.200884,-0.998896,0.0388773,-0.0107362,-0.0239669,
0.57487,-0.0421453,0.200879,-0.998902,0.0388282,-0.0107294,-0.023823,
0.574867,-0.0420806,0.200865,-0.998907,0.0387825,-0.0107142,-0.0236728,
0.57487,-0.0420098,0.200858,-0.998913,0.0387289,-0.0107068,-0.0235259,
0.574871,-0.0419366,0.200847,-0.998919,0.0386638,-0.0106955,-0.023378,
0.574876,-0.0418637,0.200846,-0.998925,0.038615,-0.0106937,-0.02322,
0.574878,-0.0417903,0.200838,-0.99893,0.0385616,-0.010686,-0.0230625,
0.574879,-0.0417165,0.200828,-0.998937,0.0385026,-0.0106742,-0.0229035,
0.574884,-0.0416365,0.200822,-0.998942,0.0384462,-0.0106692,-0.022742,
0.574887,-0.0415621,0.200813,-0.998948,0.0383918,-0.0106611,-0.0225797,
0.574892,-0.0414791,0.200807,-0.998954,0.0383405,-0.0106554,-0.0224084,
0.574896,-0.0413968,0.200801,-0.99896,0.0382939,-0.0106509,-0.0222363,
0.5749,-0.0413119,0.200796,-0.998966,0.0382439,-0.0106456,-0.0220636,
0.574905,-0.0412315,0.200791,-0.998971,0.0382131,-0.0106422,-0.0218855,
0.574909,-0.041149,0.200789,-0.998976,0.038169,-0.0106387,-0.0217134,
0.574913,-0.0410664,0.200786,-0.998982,0.0381243,-0.0106345,-0.021536,
0.574916,-0.0409773,0.200777,-0.998987,0.0380827,-0.0106263,-0.0213581,
0.574919,-0.0408959,0.20077,-0.998993,0.0380449,-0.0106206,-0.0211803,
0.574926,-0.0408103,0.200766,-0.998998,0.0380153,-0.0106188,-0.0209972,
0.574932,-0.0407212,0.20076,-0.999003,0.0379788,-0.0106153,-0.0208209,
0.574939,-0.0406347,0.200756,-0.999008,0.0379369,-0.0106111,-0.0206399,
0.574945,-0.0405426,0.200755,-0.999014,0.0378942,-0.0106096,-0.0204601,
0.57495,-0.0404591,0.200751,-0.999019,0.0378481,-0.0106059,-0.020286,
0.574958,-0.0403682,0.20075,-0.999024,0.0377971,-0.010606,-0.0201067,
0.574963,-0.0402829,0.200749,-0.99903,0.0377438,-0.0106062,-0.0199388,
0.574969,-0.0401974,0.200743,-0.999035,0.0376894,-0.010602,-0.0197693,
0.574976,-0.0401141,0.200743,-0.999041,0.03764,-0.0106023,-0.019596,
0.574983,-0.0400221,0.20074,-0.999046,0.0375719,-0.0106002,-0.0194308,
0.57499,-0.0399382,0.20074,-0.999052,0.03751,-0.0105997,-0.0192647,
0.574994,-0.0398505,0.200733,-0.999058,0.0374337,-0.0105936,-0.0191006,
0.575001,-0.0397614,0.200731,-0.999064,0.0373567,-0.0105915,-0.0189394,
0.57501,-0.0395991,0.200722,-0.999075,0.0372386,-0.0105841,-0.0186079,
0.575015,-0.0395169,0.200718,-0.99908,0.0371784,-0.0105784,-0.0184429,
0.575021,-0.0394372,0.200715,-0.999085,0.037127,-0.0105755,-0.0182795,
0.575025,-0.0393555,0.200709,-0.99909,0.0370632,-0.0105705,-0.0181189,
0.575028,-0.0392766,0.200703,-0.999095,0.0370195,-0.0105632,-0.0179506,
0.575034,-0.0391978,0.2007,-0.9991,0.0369785,-0.0105622,-0.0177838,
0.575038,-0.0391191,0.200695,-0.999104,0.036945,-0.010557,-0.0176182,
0.575043,-0.0390377,0.20069,-0.999108,0.0369098,-0.0105532,-0.0174512,
0.575052,-0.0389529,0.200691,-0.999112,0.0368737,-0.0105555,-0.0172849,
0.575053,-0.0388669,0.200683,-0.999116,0.0368441,-0.010547,-0.0171145,
0.575059,-0.0387819,0.200679,-0.99912,0.0368167,-0.0105447,-0.0169448,
0.575062,-0.0386939,0.20067,-0.999124,0.0367861,-0.0105376,-0.0167756,
0.575066,-0.0386016,0.200664,-0.999128,0.0367636,-0.0105329,-0.0166028,
0.575072,-0.0385147,0.200661,-0.999132,0.0367371,-0.010532,-0.0164348,
0.575075,-0.0384184,0.200653,-0.999136,0.0367056,-0.0105256,-0.0162609,
0.57508,-0.0383227,0.200646,-0.99914,0.0366887,-0.0105196,-0.0160838,
0.575088,-0.038219,0.200643,-0.999143,0.0366583,-0.0105197,-0.0159094,
0.575091,-0.0381153,0.200635,-0.999147,0.0366253,-0.010512,-0.0157345,
0.575099,-0.038017,0.200632,-0.999152,0.036588,-0.0105092,-0.0155652,
0.575101,-0.0379137,0.200623,-0.999156,0.036538,-0.0104999,-0.0153949,
0.575106,-0.0378097,0.20062,-0.99916,0.0364964,-0.0104999,-0.0152213,
0.57511,-0.0377122,0.200615,-0.999165,0.0364489,-0.0104949,-0.0150543,
0.575113,-0.0376073,0.200608,-0.999169,0.0363954,-0.0104869,-0.014885,
0.575119,-0.037502,0.200601,-0.999174,0.036336,-0.0104815,-0.0147224,
0.575123,-0.0373956,0.200594,-0.999179,0.0362689,-0.0104749,-0.014562,
0.575128,-0.0372944,0.200588,-0.999183,0.0362081,-0.0104703,-0.0143983,
0.575131,-0.0371913,0.200579,-0.999188,0.0361385,-0.0104615,-0.0142343,
0.575136,-0.0370892,0.200576,-0.999193,0.0360686,-0.0104593,-0.0140758,
0.575143,-0.0369909,0.20057,-0.999198,0.036005,-0.0104564,-0.0139189,
0.575144,-0.0368908,0.200562,-0.999202,0.0359356,-0.0104487,-0.0137638,
0.575146,-0.0367905,0.200551,-0.999207,0.0358709,-0.010437,-0.013607,
0.575152,-0.0366895,0.200547,-0.999211,0.0358069,-0.0104344,-0.01345,
0.575152,-0.0365936,0.200534,-0.999216,0.0357451,-0.0104212,-0.0132954,
0.575158,-0.0364991,0.200531,-0.99922,0.0356931,-0.0104191,-0.0131417,
0.575162,-0.0364011,0.200524,-0.999224,0.0356415,-0.0104138,-0.0129862,
0.575164,-0.0363066,0.200516,-0.999227,0.0355954,-0.0104054,-0.0128322,
0.575165,-0.0362062,0.200507,-0.999231,0.035547,-0.0103955,-0.0126766,
0.575169,-0.0361096,0.200503,-0.999234,0.0355135,-0.0103906,-0.0125186,
0.575171,-0.0360158,0.200495,-0.999238,0.0354797,-0.0103836,-0.0123664,
0.575173,-0.0359117,0.200488,-0.999241,0.0354436,-0.0103781,-0.0122088,
0.575178,-0.0358163,0.200485,-0.999244,0.0354133,-0.010377,-0.0120545,
0.57518,-0.0357154,0.200478,-0.999247,0.0353786,-0.0103717,-0.0119016,
0.575186,-0.0356172,0.200475,-0.99925,0.0353592,-0.0103703,-0.0117386,
0.57519,-0.0355113,0.20047,-0.999253,0.0353243,-0.0103677,-0.0115797,
0.575194,-0.0354079,0.200466,-0.999256,0.0352888,-0.0103639,-0.0114249,
0.575199,-0.0352989,0.200461,-0.999259,0.0352573,-0.0103614,-0.0112657,
0.575205,-0.0351916,0.200462,-0.999262,0.0352194,-0.0103636,-0.0111143,
0.575208,-0.0350883,0.200457,-0.999265,0.0351789,-0.0103596,-0.0109624,
0.575216,-0.0349753,0.200458,-0.999268,0.0351387,-0.0103624,-0.0108054,
0.57522,-0.0348665,0.200454,-0.999271,0.0350908,-0.010361,-0.0106558,
0.575226,-0.0347532,0.200454,-0.999275,0.0350341,-0.0103604,-0.0105076,
0.575235,-0.0346455,0.200457,-0.999278,0.0349798,-0.0103653,-0.0103606,
0.575237,-0.0345361,0.200451,-0.999282,0.0349135,-0.0103587,-0.0102152,
0.575244,-0.034427,0.200451,-0.999286,0.0348496,-0.0103593,-0.0100709,
0.575249,-0.0343187,0.20045,-0.999289,0.034785,-0.0103591,-0.00992555,
0.575255,-0.0342084,0.200453,-0.999293,0.0347277,-0.0103591,-0.00977966,
0.57526,-0.034103,0.20045,-0.999297,0.0346621,-0.0103577,-0.00963917,
0.575263,-0.0339981,0.200445,-0.9993,0.0346035,-0.0103508,-0.00949511,
0.575269,-0.033895,0.200446,-0.999303,0.0345409,-0.0103521,-0.00935256,
0.575273,-0.0337915,0.200448,-0.999307,0.0344814,-0.0103519,-0.00921429,
0.575279,-0.0336886,0.200446,-0.99931,0.0344369,-0.0103505,-0.00906375,
0.575284,-0.03358,0.200442,-0.999313,0.0343914,-0.0103477,-0.00891254,
0.575286,-0.0334734,0.200439,-0.999316,0.0343426,-0.0103429,-0.00876445,
0.575293,-0.03337,0.200437,-0.999318,0.0343047,-0.0103424,-0.00861118,
0.575296,-0.0332634,0.200434,-0.999321,0.0342754,-0.010338,-0.00846016,
0.575301,-0.0331564,0.200431,-0.999323,0.0342428,-0.0103357,-0.00830824,
0.575303,-0.0330519,0.200428,-0.999325,0.0342309,-0.0103297,-0.00815083,
0.575308,-0.0329398,0.200427,-0.999327,0.0342057,-0.0103285,-0.00799663,
0.575311,-0.0328311,0.200422,-0.999329,0.0341864,-0.010324,-0.00784092,
0.575318,-0.0327166,0.200422,-0.999331,0.0341622,-0.0103244,-0.00768615,
0.575322,-0.0326041,0.200418,-0.999333,0.034148,-0.0103206,-0.00753181,
0.575327,-0.0324909,0.200414,-0.999335,0.034128,-0.0103166,-0.00737977,
0.575332,-0.0323699,0.200412,-0.999337,0.0341027,-0.0103138,-0.00722387,
0.575336,-0.0322505,0.200406,-0.999339,0.0340707,-0.0103088,-0.00707195,
0.575342,-0.0321279,0.200402,-0.999341,0.0340337,-0.0103075,-0.006925,
0.575347,-0.032002,0.200397,-0.999343,0.0340018,-0.0103026,-0.00677153,
0.575355,-0.0318824,0.200398,-0.999345,0.0339679,-0.0103045,-0.00662591,
0.57536,-0.0317593,0.200395,-0.999348,0.0339224,-0.0103013,-0.00648434,
0.575366,-0.0316369,0.200392,-0.99935,0.0338792,-0.010298,-0.00634068,
0.575367,-0.0315077,0.200384,-0.999353,0.0338243,-0.0102888,-0.00619867,
0.575374,-0.0313878,0.20038,-0.999356,0.0337614,-0.0102856,-0.00606681,
0.575379,-0.031269,0.200376,-0.999359,0.0337066,-0.0102825,-0.00593433,
0.575384,-0.0311407,0.200372,-0.999362,0.0336378,-0.0102797,-0.00580284,
0.575387,-0.0310211,0.200362,-0.999365,0.0335676,-0.0102705,-0.00567638,
0.575392,-0.0309096,0.200357,-0.999368,0.0335035,-0.0102659,-0.00555164,
0.575397,-0.0307921,0.200352,-0.999371,0.0334396,-0.0102608,-0.00542412,
0.575401,-0.0306762,0.200345,-0.999374,0.0333823,-0.0102549,-0.00529982,
0.575404,-0.0305665,0.20034,-0.999376,0.0333258,-0.01025,-0.00517949,
0.575407,-0.0304529,0.20033,-0.999379,0.0332744,-0.0102418,-0.005055,
0.575413,-0.0303472,0.200328,-0.99938,0.0332377,-0.0102419,-0.00493012,
0.575417,-0.0302377,0.20032,-0.999382,0.0331957,-0.0102358,-0.00480712,
0.575421,-0.0301258,0.200314,-0.999384,0.0331639,-0.0102324,-0.00467779,
0.575421,-0.0300183,0.200305,-0.999385,0.0331458,-0.0102237,-0.00454554,
0.575426,-0.0299071,0.2003,-0.999387,0.0331312,-0.0102205,-0.00441183,
0.575429,-0.0297953,0.200294,-0.999388,0.0331146,-0.0102158,-0.00427733,
0.575432,-0.0296828,0.200288,-0.999389,0.0331029,-0.0102111,-0.00414206,
0.575435,-0.0295719,0.200281,-0.99939,0.033091,-0.0102049,-0.00400732,
0.575441,-0.0294616,0.200278,-0.999391,0.0330801,-0.0102035,-0.00387466,
0.57544,-0.0293454,0.200268,-0.999392,0.0330641,-0.0101942,-0.0037389,
0.575451,-0.0291117,0.200262,-0.999394,0.0330303,-0.0101934,-0.00347168,
0.575458,-0.0289905,0.200261,-0.999395,0.0330012,-0.0101948,-0.0033403,
0.575463,-0.0288721,0.200254,-0.999397,0.0329761,-0.0101906,-0.00321024,
0.575467,-0.0287499,0.200249,-0.999398,0.032938,-0.010188,-0.00308416,
0.575473,-0.0286326,0.200249,-0.9994,0.0328923,-0.0101879,-0.00296304,
0.575477,-0.0285092,0.200244,-0.999402,0.0328407,-0.0101848,-0.00284179,
0.575483,-0.0283913,0.200243,-0.999404,0.0327941,-0.0101844,-0.0027182,
0.575488,-0.0282705,0.200239,-0.999406,0.0327418,-0.0101839,-0.00259566,
0.575494,-0.0281549,0.20024,-0.999408,0.0326857,-0.0101857,-0.00247936,
0.575498,-0.0280378,0.200235,-0.99941,0.0326335,-0.0101825,-0.00235843,
0.575504,-0.0279181,0.200236,-0.999412,0.0325823,-0.0101848,-0.00223473,
0.575506,-0.027804,0.200231,-0.999414,0.0325278,-0.0101789,-0.00211564,
0.575515,-0.0276954,0.200235,-0.999416,0.0324848,-0.0101826,-0.00199451,
0.575518,-0.0275786,0.200232,-0.999418,0.0324374,-0.0101813,-0.00187091,
0.575519,-0.0274656,0.200227,-0.999419,0.0323976,-0.0101756,-0.00174476,
0.575526,-0.0273613,0.200231,-0.999421,0.0323649,-0.0101797,-0.00162083,
0.57553,-0.0272558,0.200229,-0.999422,0.0323324,-0.0101791,-0.00149998,
0.575532,-0.0271523,0.200228,-0.999423,0.0323104,-0.0101758,-0.0013753,
0.575538,-0.0270406,0.20023,-0.999424,0.0322822,-0.0101768,-0.00125059,
0.575541,-0.0269335,0.200228,-0.999425,0.0322552,-0.0101729,-0.001127,
0.575547,-0.0268301,0.20023,-0.999426,0.0322356,-0.0101752,-0.000999606,
0.575549,-0.0267149,0.200224,-0.999427,0.0322107,-0.0101686,-0.000870596,
0.575552,-0.02661,0.200222,-0.999427,0.0321884,-0.0101661,-0.000744332,
0.575555,-0.026507,0.200221,-0.999428,0.0321692,-0.0101633,-0.000624735,
0.575562,-0.0263926,0.200227,-0.999429,0.03214,-0.0101675,-0.000500048,
0.575564,-0.0262819,0.200222,-0.99943,0.0321086,-0.0101622,-0.000377257,
0.575571,-0.0261744,0.200226,-0.999431,0.0320706,-0.0101662,-0.000259072,
0.575574,-0.0260597,0.200223,-0.999433,0.0320336,-0.0101639,-0.000137243,
0.57558,-0.0259483,0.200224,-0.999434,0.0320037,-0.0101647,-1.16752e-05,
0.575584,-0.0258296,0.200223,-0.999435,0.0319577,-0.0101622,0.000109297,
0.575591,-0.0257179,0.200224,-0.999437,0.0319102,-0.010163,0.000226155,
0.575596,-0.0256056,0.200223,-0.999438,0.0318666,-0.0101614,0.000341409,
0.5756,-0.0254948,0.200222,-0.999439,0.0318227,-0.0101603,0.000460765,
0.575605,-0.0253745,0.20022,-0.999441,0.0317701,-0.0101588,0.000577577,
0.57561,-0.0252667,0.200222,-0.999442,0.0317225,-0.0101603,0.000686462,
0.575614,-0.0251575,0.200221,-0.999444,0.0316753,-0.0101585,0.00080219,
0.575617,-0.0250504,0.200219,-0.999445,0.0316346,-0.010156,0.000918082,
0.575624,-0.0249416,0.200221,-0.999446,0.0315912,-0.0101576,0.00103428,
0.575627,-0.0248343,0.200215,-0.999448,0.0315517,-0.0101513,0.00114488,
0.575629,-0.0247262,0.200211,-0.999449,0.0315115,-0.0101467,0.00125726,
0.575633,-0.0246212,0.200208,-0.99945,0.0314711,-0.0101429,0.00137113,
0.575637,-0.0245141,0.200208,-0.999451,0.0314257,-0.0101418,0.0014813,
0.575641,-0.0244153,0.200208,-0.999452,0.0313918,-0.0101413,0.00158924,
0.575648,-0.0243077,0.200211,-0.999453,0.0313529,-0.0101446,0.00170096,
0.575651,-0.0242036,0.200207,-0.999454,0.0313183,-0.0101412,0.00181311,
0.575653,-0.0241,0.200202,-0.999455,0.0312858,-0.0101358,0.00192461,
0.57566,-0.0240022,0.200201,-0.999455,0.0312596,-0.0101364,0.00203132,
0.575661,-0.0239039,0.200198,-0.999456,0.0312282,-0.0101322,0.00213585,
0.575667,-0.0237977,0.200196,-0.999457,0.031197,-0.0101337,0.00224519,
0.57567,-0.0236971,0.20019,-0.999458,0.0311662,-0.0101282,0.00235133,
0.575674,-0.0235971,0.200187,-0.999458,0.0311355,-0.0101255,0.00245539,
0.575678,-0.0234973,0.200182,-0.999459,0.0311025,-0.0101214,0.00255974,
0.575682,-0.0233926,0.200182,-0.99946,0.0310663,-0.0101216,0.0026674,
0.575686,-0.023287,0.200179,-0.999461,0.0310352,-0.0101195,0.00277692,
0.57569,-0.023186,0.200174,-0.999462,0.031001,-0.010116,0.00288332,
0.575696,-0.0230852,0.200172,-0.999462,0.0309672,-0.0101146,0.00298561,
0.575697,-0.0229786,0.200164,-0.999463,0.030929,-0.0101077,0.00309106,
0.575702,-0.0228726,0.200162,-0.999464,0.0308883,-0.010106,0.00319601,
0.575706,-0.0227657,0.20016,-0.999465,0.0308418,-0.0101054,0.00330125,
0.575714,-0.0226592,0.20016,-0.999466,0.0307965,-0.0101076,0.00340197,
0.575717,-0.0225617,0.200154,-0.999467,0.0307593,-0.0101033,0.00350266,
0.57572,-0.0224548,0.200149,-0.999468,0.0307161,-0.0101009,0.00360829,
0.575725,-0.0223534,0.200147,-0.999469,0.0306721,-0.0100994,0.00371059,
0.575731,-0.0222501,0.200145,-0.99947,0.0306309,-0.0101005,0.00381213,
0.575735,-0.0221498,0.200139,-0.999471,0.0305937,-0.0100971,0.00391013,
0.575736,-0.0220492,0.200133,-0.999472,0.0305566,-0.0100913,0.00401046,
0.575742,-0.0219514,0.200132,-0.999472,0.0305204,-0.0100928,0.00411238,
0.575747,-0.0218513,0.20013,-0.999473,0.0304868,-0.0100919,0.00421136,
0.575752,-0.0217543,0.200129,-0.999473,0.0304565,-0.0100932,0.00431238,
0.575755,-0.0216525,0.200123,-0.999474,0.0304272,-0.0100887,0.00441292,
0.575759,-0.0215495,0.200119,-0.999474,0.0303969,-0.0100863,0.00451698,
0.575761,-0.0214502,0.200115,-0.999475,0.0303758,-0.0100836,0.00462569,
0.575765,-0.0213491,0.200113,-0.999475,0.0303472,-0.0100819,0.00472978,
0.57577,-0.0212479,0.200113,-0.999475,0.0303219,-0.0100834,0.00483225,
0.575774,-0.0211529,0.200109,-0.999475,0.0303078,-0.0100816,0.00493891,
0.575778,-0.0210448,0.200107,-0.999475,0.0302811,-0.0100801,0.00504626,
0.575778,-0.0209414,0.200098,-0.999476,0.0302553,-0.0100729,0.00515474,
0.575782,-0.0208376,0.200098,-0.999476,0.0302306,-0.010073,0.00526051,
0.575785,-0.0207373,0.200092,-0.999476,0.030202,-0.0100685,0.00536584,
0.57579,-0.0206302,0.200091,-0.999476,0.0301792,-0.0100693,0.00547839,
0.575792,-0.0205262,0.200086,-0.999477,0.030153,-0.0100644,0.00558794,
0.575797,-0.0204175,0.200084,-0.999477,0.030114,-0.0100637,0.00569514,
0.575799,-0.0203136,0.20008,-0.999478,0.0300757,-0.0100599,0.00579995,
0.575802,-0.0202057,0.200075,-0.999478,0.0300341,-0.0100554,0.00590634,
0.575805,-0.0200964,0.200073,-0.999479,0.0299947,-0.0100543,0.006011,
0.57581,-0.0199897,0.200075,-0.99948,0.0299521,-0.0100557,0.006113,
0.575813,-0.0198831,0.20007,-0.99948,0.0299058,-0.0100531,0.0062151,
0.575815,-0.0197776,0.200066,-0.999481,0.0298663,-0.0100499,0.00631988,
0.57582,-0.0196704,0.200066,-0.999482,0.0298214,-0.0100515,0.00642483,
0.575824,-0.019566,0.200062,-0.999482,0.0297802,-0.0100491,0.00652963,
0.575827,-0.0194642,0.200062,-0.999483,0.0297363,-0.0100475,0.00662786,
0.575829,-0.0193601,0.200057,-0.999484,0.0296912,-0.0100422,0.00672706,
0.575829,-0.0192597,0.200051,-0.999484,0.0296496,-0.0100367,0.00682842,
0.575834,-0.0191638,0.200052,-0.999485,0.0296103,-0.01004,0.00692562,
0.575836,-0.0190587,0.200049,-0.999485,0.029567,-0.0100376,0.0070246,
0.57584,-0.0189611,0.200048,-0.999486,0.0295323,-0.0100375,0.00712099,
0.575841,-0.0188655,0.200044,-0.999486,0.0294976,-0.0100351,0.00721832,
0.575845,-0.0187609,0.200039,-0.999486,0.029462,-0.010031,0.00732184,
0.575847,-0.0186602,0.200038,-0.999487,0.0294315,-0.01003,0.00742144,
0.575851,-0.0185678,0.200034,-0.999487,0.0294046,-0.0100288,0.007518,
0.575853,-0.0184708,0.200034,-0.999487,0.0293715,-0.0100292,0.00761465,
0.575856,-0.0183702,0.20003,-0.999487,0.0293458,-0.0100262,0.00771277,
0.575861,-0.0182661,0.200029,-0.999487,0.0293158,-0.0100267,0.00781173,
0.575862,-0.0181702,0.200025,-0.999487,0.0292923,-0.0100224,0.00790738,
0.575866,-0.0180698,0.200021,-0.999487,0.029261,-0.0100201,0.00800117,
0.575867,-0.0179754,0.200016,-0.999487,0.0292389,-0.0100158,0.00809404,
0.575873,-0.0178741,0.200016,-0.999487,0.029216,-0.010018,0.00819141,
0.575875,-0.0177741,0.200011,-0.999487,0.029197,-0.0100133,0.00828896,
0.575876,-0.0176832,0.200006,-0.999487,0.0291778,-0.0100093,0.00838108,
0.57588,-0.0175832,0.200002,-0.999487,0.0291509,-0.0100066,0.0084715,
0.575884,-0.0174906,0.199998,-0.999486,0.0291316,-0.0100041,0.00856003,
0.575887,-0.0173947,0.199993,-0.999486,0.0291058,-0.0100009,0.00864945,
0.57589,-0.0172999,0.199989,-0.999486,0.0290822,-0.00999845,0.00873691,
0.575895,-0.0172057,0.19999,-0.999486,0.0290542,-0.0100013,0.00882194,
0.575894,-0.0171143,0.199978,-0.999487,0.0290248,-0.00998961,0.00890456,
0.575901,-0.0170183,0.199978,-0.999487,0.0289935,-0.0099923,0.00898569,
0.575904,-0.0169256,0.199975,-0.999487,0.0289669,-0.00998986,0.00906813,
0.575906,-0.0168359,0.199968,-0.999487,0.0289433,-0.00998505,0.00915182,
0.575911,-0.0167411,0.199967,-0.999487,0.0289123,-0.00998637,0.00923481,
0.575914,-0.0166502,0.199963,-0.999487,0.0288785,-0.00998243,0.00931264,
0.575916,-0.0165605,0.199959,-0.999488,0.0288471,-0.00997877,0.00938954,
0.575918,-0.0164733,0.199953,-0.999488,0.0288057,-0.00997482,0.00946283,
0.57592,-0.0163868,0.199948,-0.999488,0.0287777,-0.00996973,0.00954033,
0.575925,-0.0163019,0.199944,-0.999488,0.0287475,-0.00996906,0.00961596,
0.575927,-0.0162056,0.199939,-0.999489,0.0287049,-0.00996509,0.00969283,
0.575928,-0.0161275,0.199933,-0.999489,0.0286781,-0.00995907,0.00976744,
0.575929,-0.0160449,0.199925,-0.999489,0.0286487,-0.0099521,0.0098392,
0.575935,-0.0159622,0.199922,-0.999489,0.0286216,-0.00995202,0.00991363,
0.57594,-0.0158759,0.199921,-0.999489,0.0285898,-0.00995261,0.00998974,
0.575942,-0.0157939,0.199916,-0.999489,0.0285705,-0.00994888,0.0100677,
0.575944,-0.0157117,0.199909,-0.999489,0.0285547,-0.0099441,0.010146,
0.575946,-0.0156292,0.199905,-0.999489,0.0285382,-0.00993927,0.0102238,
0.575951,-0.0155481,0.199901,-0.999488,0.0285173,-0.00993794,0.0102976,
0.575952,-0.0154651,0.199895,-0.999488,0.0284961,-0.0099332,0.0103733,
0.575955,-0.0153848,0.199892,-0.999488,0.0284811,-0.00993148,0.0104487,
0.57596,-0.0153035,0.19989,-0.999488,0.0284637,-0.00993108,0.0105277,
0.57596,-0.0152205,0.199884,-0.999487,0.0284429,-0.00992408,0.0106035,
0.575963,-0.015135,0.199881,-0.999487,0.0284204,-0.00992256,0.0106775,
0.575965,-0.0150565,0.199877,-0.999487,0.0283982,-0.00992019,0.0107516,
0.57597,-0.0149715,0.199873,-0.999487,0.0283645,-0.00991797,0.0108218,
0.57597,-0.0148841,0.199868,-0.999488,0.028331,-0.00991352,0.0108952,
0.575976,-0.0148035,0.199869,-0.999488,0.0283058,-0.00991603,0.0109686,
0.575977,-0.0147181,0.199864,-0.999488,0.0282745,-0.00991231,0.0110406,
0.575981,-0.0146314,0.199863,-0.999488,0.0282388,-0.00991186,0.0111138,
0.575983,-0.0145542,0.19986,-0.999488,0.0282091,-0.00990957,0.0111831,
0.575989,-0.014469,0.199861,-0.999488,0.0281664,-0.00991199,0.0112508,
0.575988,-0.0143887,0.199855,-0.999489,0.0281353,-0.00990558,0.0113204,
0.575993,-0.0143097,0.199854,-0.999489,0.0281054,-0.0099074,0.0113903,
0.575994,-0.0142314,0.199846,-0.999489,0.0280792,-0.00990017,0.0114617,
0.575998,-0.0141497,0.19985,-0.999489,0.0280469,-0.00990431,0.0115321,
0.575999,-0.0140716,0.199841,-0.999489,0.0280167,-0.00989722,0.0116025,
0.576002,-0.0139921,0.199842,-0.999489,0.0279903,-0.00989779,0.0116741,
0.576001,-0.0139154,0.199834,-0.999488,0.0279724,-0.00989122,0.0117447,
0.576004,-0.0138397,0.199829,-0.999488,0.0279563,-0.0098879,0.0118189,
0.576006,-0.0137593,0.199828,-0.999487,0.0279444,-0.00988707,0.0118973,
0.576008,-0.0136762,0.199822,-0.999487,0.0279276,-0.00988309,0.0119739,
0.57601,-0.0136004,0.199822,-0.999486,0.0279167,-0.00988156,0.0120501,
0.576012,-0.0135217,0.199819,-0.999486,0.027904,-0.00987878,0.0121259,
0.576015,-0.0134417,0.199818,-0.999485,0.0278938,-0.00987905,0.0122021,
0.576014,-0.0133606,0.199811,-0.999485,0.0278822,-0.00987276,0.012281,
0.576015,-0.013277,0.199805,-0.999484,0.0278655,-0.00986739,0.0123591,
