Format Version,1.22,Take Name,Take 2023-10-02 02.05.35 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,28 Dec 1969 23:44:14 +0200,Total Frames in Take,427,Total Exported Frames,427,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand
,,"44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.101794,-0.063813,0.028929,-0.992335,2.412388,1.234825,2.436059,0.206056,-0.045266,-0.051781,-0.976120,2.848972,1.222447,2.401791
1,0.008333,0.101797,-0.064046,0.028617,-0.992329,2.412327,1.234887,2.435973,0.206087,-0.045279,-0.051782,-0.976113,2.848924,1.222417,2.401726
2,0.016667,0.101819,-0.064192,0.028502,-0.992320,2.412285,1.234928,2.435891,0.206092,-0.045290,-0.051757,-0.976113,2.848867,1.222387,2.401665
3,0.025000,0.101847,-0.064306,0.028638,-0.992306,2.412267,1.234951,2.435811,0.205988,-0.045289,-0.051681,-0.976139,2.848810,1.222366,2.401600
4,0.033333,0.101978,-0.064338,0.029087,-0.992278,2.412274,1.234959,2.435734,0.205934,-0.045334,-0.051492,-0.976158,2.848724,1.222338,2.401529
5,0.041667,0.102027,-0.064333,0.029688,-0.992255,2.412303,1.234955,2.435666,0.205926,-0.045420,-0.051260,-0.976168,2.848635,1.222306,2.401463
6,0.050000,0.102071,-0.064295,0.030324,-0.992234,2.412344,1.234943,2.435610,0.205932,-0.045493,-0.051016,-0.976176,2.848540,1.222272,2.401400
7,0.058333,0.102124,-0.064251,0.030843,-0.992215,2.412388,1.234933,2.435563,0.205957,-0.045567,-0.050861,-0.976175,2.848439,1.222233,2.401340
8,0.066667,0.102226,-0.064206,0.031068,-0.992201,2.412422,1.234933,2.435519,0.205973,-0.045640,-0.050835,-0.976170,2.848329,1.222194,2.401284
9,0.075000,,,,,,,,,,,,,,
10,0.083333,,,,,,,,,,,,,,
11,0.091667,,,,,,,,,,,,,,
12,0.100000,0.102734,-0.065204,0.028808,-0.992151,2.412454,1.234945,2.435542,0.207089,-0.046240,-0.051344,-0.975879,2.848134,1.222205,2.401264
13,0.108333,0.103552,-0.065297,0.027224,-0.992105,2.412344,1.235053,2.435442,0.206694,-0.045874,-0.051733,-0.975960,2.847998,1.222113,2.401183
14,0.116667,0.104255,-0.065514,0.025653,-0.992059,2.412225,1.235159,2.435358,0.206416,-0.045547,-0.052035,-0.976018,2.847887,1.222031,2.401109
