Format Version,1.22,Take Name,Take 2023-10-02 02.02.48 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,28 Dec 1969 23:41:27 +0200,Total Frames in Take,564,Total Exported Frames,564,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand
,,"44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.125385,-0.086723,-0.018471,-0.988138,2.551872,1.227145,2.263278,0.122581,-0.020433,-0.026966,-0.991882,2.993178,1.218964,2.252844
1,0.008333,0.125403,-0.086697,-0.018411,-0.988139,2.551895,1.227129,2.263242,0.122647,-0.020431,-0.027057,-0.991871,2.993180,1.218932,2.252832
2,0.016667,0.125395,-0.086675,-0.018393,-0.988142,2.551913,1.227115,2.263208,0.122725,-0.020445,-0.027140,-0.991859,2.993181,1.218895,2.252817
3,0.025000,0.125384,-0.086648,-0.018415,-0.988146,2.551927,1.227104,2.263177,0.122815,-0.020462,-0.027209,-0.991846,2.993183,1.218858,2.252802
4,0.033333,0.125355,-0.086651,-0.018468,-0.988148,2.551938,1.227098,2.263148,0.122984,-0.020534,-0.027349,-0.991819,2.993184,1.218814,2.252793
5,0.041667,0.125359,-0.086657,-0.018513,-0.988146,2.551946,1.227092,2.263118,0.123127,-0.020587,-0.027459,-0.991797,2.993189,1.218776,2.252780
6,0.050000,0.125368,-0.086664,-0.018540,-0.988144,2.551958,1.227089,2.263086,0.123228,-0.020624,-0.027509,-0.991783,2.993201,1.218745,2.252765
7,0.058333,0.125416,-0.086641,-0.018562,-0.988140,2.551971,1.227084,2.263052,0.123319,-0.020635,-0.027519,-0.991771,2.993218,1.218718,2.252747
8,0.066667,,,,,,,,,,,,,,
9,0.075000,,,,,,,,,,,,,,
10,0.083333,0.125559,-0.086628,-0.018569,-0.988122,2.551957,1.227079,2.263043,0.123713,-0.020594,-0.026968,-0.991738,2.993260,1.218709,2.252753
11,0.091667,0.125527,-0.086552,-0.018613,-0.988132,2.552007,1.227080,2.262994,0.123544,-0.020521,-0.027187,-0.991754,2.993301,1.218708,2.252711
12,0.100000,0.125493,-0.086495,-0.018632,-0.988141,2.552052,1.227080,2.262947,0.123444,-0.020449,-0.027349,-0.991764,2.993340,1.218711,2.252671
13,0.108333,0.125515,-0.086443,-0.018605,-0.988144,2.552090,1.227074,2.262907,0.123388,-0.020400,-0.027483,-0.991768,2.993376,1.218714,2.252632
