,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,112.6697256350435,14.609839208219455,0.17966139345200427,0.1330582962469204,initial state
1,131.57338456835572,68.15022188789044,1.1550070673740311,0.18633893545539662,F
2,145.92493976238055,40.60580103924849,5.031077737076453,0.2096706042026094,F
3,158.82873227752663,55.32763607391189,5.029447418755656,0.2950376900803336,F
4,171.4168610212143,68.17701897460893,5.482799398885008,0.32995830182564284,F
5,196.74385812322683,152.22609057985892,6.2935465776523385,0.3578541838674773,F
6,197.1961259400248,162.21643381129525,6.355536182931735,0.40721004073431244,DI
7,193.45452763445755,158.34703029696584,6.219623370137694,0.44523114310292666,DI
8,182.15419365731177,151.7361351724844,5.867323601531091,0.5282278304085624,DI
9,171.09714789938812,149.66492280450439,5.831769807693847,0.5351798197834501,DI
10,159.43161141620976,145.01891969359804,5.628228652163704,0.59348039831768,DI
11,141.10955189806918,130.88945693993992,5.310313269263692,0.7194922018977812,DI
12,158.04202776763535,141.84716716215462,5.546949266368443,0.6434942200923593,DD
