,A_CH_rim,A_alpha_rim,Vol,E_rim,Action
0,90.55342183387418,6.1286360352141855,0.0940142941299495,0.1364146689005686,initial state
1,93.19471279781035,6.667301284721816,0.1251302175836749,0.14453240252366517,DI
2,92.86535457477004,6.560757629472391,0.1410771738794737,0.1602328129430279,DI
3,79.37415085564258,16.68050349422856,0.21699923157982173,0.14825375028301885,DI
4,100.39528114816714,17.93337747841406,0.22107300003964997,0.203785067729809,DI
5,96.40476209654057,20.84792035816463,0.36486823756141423,0.1974414289569112,DI
6,90.47056217042399,29.115594617508123,0.22569164323109667,0.2076644379043364,DI
7,84.5370518587169,29.72950033267807,0.28686837813203847,0.21973533658781727,DI
8,73.44224636909752,19.111975378791612,0.31398764390479533,0.2374609553386906,DI
9,66.37086826998438,21.051807671881306,0.1915829995034859,0.2781311172882008,DI
10,59.69380336921412,17.929445473328087,0.19933818438464593,0.28004937671483143,DI
11,70.5663935502799,23.635237326118386,0.18972801413467183,0.2828802225713763,DD
12,60.500813871442716,17.603209715559842,0.17662454168145741,0.2875908201149172,DI
13,66.95647476533398,18.798624631699568,0.1790787104552427,0.3024787107479365,DD
14,60.54582806171946,17.64701951344705,0.17662720950080138,0.28700997979200155,DI
15,67.21321988408147,19.140215474351407,0.1825091330079974,0.3055403168916197,DD
16,60.566505033819084,17.808753320025517,0.17556226063595023,0.2882229353465876,DI
17,67.22429887759067,19.200548589424216,0.18246192174847894,0.3064841587967985,DD
18,60.98998825706321,18.070954064057787,0.1722104612793945,0.29043681734879706,DI
19,67.10672114735432,19.19696030142859,0.18139975596202879,0.3069762623788911,DD
20,60.87790076151175,17.982958076459,0.17112283082970164,0.29116699705819843,DI
