Format Version,1.22,Take Name,Take 2023-10-02 02.07.48 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,28 Dec 1969 23:46:26 +0200,Total Frames in Take,509,Total Exported Frames,509,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand
,,"44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.130232,0.089913,-0.004368,0.987389,2.625640,1.203121,2.450884,-0.168274,0.006129,-0.016566,0.985582,3.075443,1.193053,2.416955
1,0.008333,-0.130143,0.089919,-0.004384,0.987400,2.625655,1.203126,2.450836,-0.168343,0.006134,-0.016654,0.985569,3.075460,1.193070,2.416904
2,0.016667,-0.130082,0.089918,-0.004438,0.987408,2.625659,1.203132,2.450787,-0.168404,0.006117,-0.016756,0.985557,3.075479,1.193090,2.416856
3,0.025000,-0.130108,0.089944,-0.004449,0.987402,2.625655,1.203139,2.450731,-0.168509,0.006112,-0.016819,0.985538,3.075501,1.193107,2.416815
4,0.033333,-0.130144,0.089949,-0.004435,0.987397,2.625640,1.203149,2.450671,-0.168540,0.006105,-0.016887,0.985531,3.075519,1.193131,2.416775
5,0.041667,-0.130184,0.089985,-0.004343,0.987389,2.625614,1.203162,2.450606,-0.168488,0.006086,-0.016951,0.985539,3.075525,1.193160,2.416725
6,0.050000,-0.130245,0.090046,-0.004183,0.987376,2.625578,1.203176,2.450537,-0.168448,0.006061,-0.016987,0.985546,3.075537,1.193190,2.416685
7,0.058333,-0.130270,0.090148,-0.003963,0.987364,2.625525,1.203194,2.450461,-0.168373,0.006020,-0.017026,0.985558,3.075547,1.193220,2.416645
8,0.066667,-0.130301,0.090254,-0.003691,0.987351,2.625468,1.203211,2.450385,-0.168257,0.005991,-0.017066,0.985577,3.075553,1.193251,2.416604
9,0.075000,,,,,,,,,,,,,,
10,0.083333,-0.130336,0.091162,-0.003193,0.987265,2.625400,1.203237,2.450339,-0.168192,0.005796,-0.017070,0.985589,3.075560,1.193278,2.416590
11,0.091667,0.130398,-0.090960,0.003105,-0.987276,2.625340,1.203245,2.450245,0.168150,-0.005838,0.017122,-0.985595,3.075549,1.193297,2.416538
12,0.100000,0.130463,-0.090813,0.003071,-0.987281,2.625284,1.203258,2.450150,0.168142,-0.005875,0.017190,-0.985595,3.075541,1.193310,2.416486
13,0.108333,0.130522,-0.090738,0.003094,-0.987280,2.625238,1.203274,2.450058,0.168168,-0.005908,0.017290,-0.985589,3.075533,1.193320,2.416432
