Format Version,1.22,Take Name,Take 2023-10-02 01.55.15 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,28 Dec 1969 23:33:53 +0200,Total Frames in Take,521,Total Exported Frames,521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,left_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand,right_hand
,,"44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","44FD74BD377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E","5D11C736377C11EE8A984076B0403D8E"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.119049,-0.094043,0.033952,-0.987841,2.468934,1.212963,2.611534,0.160861,0.022487,0.009464,-0.986676,2.910801,1.212115,2.584576
1,0.008333,0.119009,-0.094066,0.033928,-0.987845,2.468952,1.212975,2.611528,0.160944,0.022487,0.009540,-0.986661,2.910749,1.212077,2.584569
2,0.016667,0.119010,-0.094087,0.033860,-0.987845,2.468974,1.212987,2.611526,0.160992,0.022491,0.009570,-0.986653,2.910700,1.212032,2.584561
3,0.025000,0.118997,-0.094093,0.033788,-0.987848,2.468998,1.212997,2.611524,0.161043,0.022524,0.009561,-0.986644,2.910653,1.211982,2.584553
4,0.033333,0.118982,-0.094073,0.033697,-0.987855,2.469024,1.213000,2.611528,0.161109,0.022568,0.009472,-0.986633,2.910606,1.211923,2.584546
5,0.041667,0.119003,-0.094063,0.033604,-0.987857,2.469046,1.213000,2.611532,0.161189,0.022611,0.009302,-0.986621,2.910566,1.211858,2.584548
6,0.050000,,,,,,,,,,,,,,
7,0.058333,,,,,,,,,,,,,,
8,0.066667,0.119060,-0.094013,0.033534,-0.987857,2.469073,1.212969,2.611571,0.161309,0.022739,0.009021,-0.986601,2.910547,1.211728,2.584563
9,0.075000,0.119025,-0.094065,0.033551,-0.987856,2.469062,1.212950,2.611585,0.161337,0.022816,0.009054,-0.986594,2.910527,1.211666,2.584565
10,0.083333,0.119018,-0.094107,0.033536,-0.987853,2.469040,1.212930,2.611601,0.161348,0.022893,0.009124,-0.986590,2.910514,1.211609,2.584571
11,0.091667,0.119041,-0.094166,0.033502,-0.987846,2.469009,1.212907,2.611619,0.161366,0.022958,0.009207,-0.986585,2.910506,1.211556,2.584584
12,0.100000,0.119102,-0.094229,0.033459,-0.987834,2.468961,1.212882,2.611641,0.161385,0.023007,0.009301,-0.986579,2.910501,1.211511,2.584603
13,0.108333,0.119151,-0.094305,0.033416,-0.987822,2.468906,1.212856,2.611665,0.161415,0.023030,0.009380,-0.986573,2.910499,1.211470,2.584628
14,0.116667,0.119214,-0.094372,0.033404,-0.987809,2.468840,1.212827,2.611693,0.161459,0.023022,0.009434,-0.986566,2.910500,1.211431,2.584657
